,CalenderId,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay
769,952,1930,12,4,1930,12,4
770,954,1931,3,31,1931,3,31
771,955,1931,2,3,1931,2,3
772,956,1931,8,7,1931,8,7
773,957,1931,10,4,1931,10,4
774,959,1932,4,29,1932,4,29
775,960,1932,9,1,1932,9,1
776,961,1932,3,21,1932,3,21
777,962,1932,1,1,1932,1,1
778,963,1933,3,10,1933,3,10
779,965,1933,10,29,1933,10,29
780,966,1933,3,3,1933,3,3
781,967,1933,6,27,1933,6,27
782,969,1934,9,21,1934,9,21
783,970,1934,10,15,1934,10,15
784,971,1934,11,10,1934,11,10
785,972,1934,3,29,1934,3,29
786,973,1934,6,8,1934,6,8
787,974,1935,5,31,1935,5,31
788,975,1935,10,19,1935,10,19
789,976,1935,4,21,1935,4,21
790,977,1935,7,17,1935,7,17
791,979,1935,9,1,1935,9,1
792,980,1936,8,28,1936,8,28
793,981,1936,4,21,1936,4,21
794,982,1936,1,1,1936,1,1
795,983,1936,10,5,1936,10,5
796,984,1936,4,5,1936,4,5
797,985,1936,7,1,1936,7,1
798,986,1937,11,30,1937,11,30
799,987,1937,11,23,1937,11,23
800,988,1937,11,15,1937,11,15
801,989,1937,5,29,1937,5,29
802,990,1938,6,28,1938,6,28
803,991,1938,2,1,1938,2,1
804,992,1938,12,4,1938,12,4
805,993,1938,4,19,1938,4,19
806,994,1938,3,2,1938,3,2
807,995,1938,9,1,1938,9,1
808,996,1939,12,27,1939,12,27
809,998,1939,3,25,1939,3,25
810,999,1939,3,10,1939,3,10
811,1000,1939,11,21,1939,11,21
812,1001,1939,9,22,1939,9,22
813,1002,1940,5,24,1940,5,24
814,1003,1940,11,18,1940,11,18
815,1007,1940,12,3,1940,12,3
816,1008,1940,11,10,1940,11,10
817,1012,1940,2,20,1940,2,20
818,1013,1940,5,18,1940,5,18
819,1014,1940,1,1,1940,1,1
820,1015,1941,12,26,1941,12,26
821,1016,1941,12,1,1941,12,1
822,1017,1942,12,20,1942,12,20
823,1018,1943,9,10,1943,9,10
824,1019,1943,9,20,1943,9,20
825,1020,1943,2,20,1943,2,20
826,1021,1943,1,30,1943,1,30
827,1022,1943,11,27,1943,11,27
828,1023,1944,12,7,1944,12,7
829,1024,1944,3,18,1944,3,18
830,1025,1944,8,20,1944,8,20
831,1027,1944,7,27,1944,7,27
832,1028,1944,2,1,1944,2,1
833,1029,1944,10,6,1944,10,6
834,1030,1944,9,1,1944,9,1
835,1031,1944,10,20,1944,10,20
836,1032,1945,1,13,1945,1,13
837,1033,1945,11,28,1945,11,28
838,1034,1945,1,1,1945,1,1
839,1036,1945,10,1,1945,10,1
840,1037,1945,9,7,1945,9,7
841,1038,1945,12,9,1945,12,9
842,1039,1946,12,21,1946,12,21
843,1040,1946,4,1,1946,4,1
844,1041,1946,11,10,1946,11,10
845,1042,1946,11,1,1946,11,1
846,1043,1946,11,4,1946,11,4
847,1045,1946,5,31,1946,5,31
848,1046,1947,9,23,1947,9,23
849,1047,1947,9,15,1947,9,15
850,1048,1947,1,1,1947,1,1
851,1049,1947,11,1,1947,11,1
852,1050,1947,9,1,1947,9,1
853,1051,1947,10,1,1947,10,1
854,1054,1948,11,1,1948,11,1
855,1055,1948,6,28,1948,6,28
856,1057,1948,3,13,1948,3,13
857,1058,1948,1,25,1948,1,25
858,1059,1948,1,26,1948,1,27
859,1061,1948,2,1,1948,2,1
860,1063,1949,6,1,1949,6,1
861,1065,1949,9,1,1949,9,1
862,1067,1949,10,31,1949,10,31
863,1068,1949,7,10,1949,7,10
864,1070,1949,8,17,1949,8,17
865,1071,1949,4,13,1949,4,13
866,1073,1950,9,1,1950,9,1
867,1075,1950,8,1,1950,8,1
868,1076,1950,1,1,1950,1,1
869,1077,1950,5,21,1950,5,21
870,1078,1950,10,1,1950,10,1
871,1081,1951,8,3,1951,8,3
872,1082,1951,11,1,1951,11,1
873,1083,1951,11,14,1951,11,14
874,1084,1951,10,16,1951,10,16
875,1085,1951,8,17,1951,8,18
876,1086,1951,10,1,1951,10,1
877,1087,1951,7,1,1951,7,1
878,1088,1951,1,1,1951,1,1
879,1089,1951,8,17,1951,8,17
880,1090,1951,2,26,1951,2,26
881,1091,1951,12,4,1951,12,4
882,1092,1951,4,24,1951,4,24
883,1093,1951,11,15,1951,11,15
884,1094,1951,12,9,1951,12,9
885,1095,1951,1,15,1951,1,20
886,1096,1951,5,6,1951,5,6
887,1097,1951,8,13,1951,8,13
888,1098,1951,9,1,1951,9,1
889,1100,1951,8,1,1951,8,1
890,1101,1952,3,4,1952,3,4
891,1102,1952,9,24,1952,9,24
892,1103,1952,7,1,1952,7,1
893,1104,1952,8,1,1952,8,1
894,1105,1952,10,1,1952,10,1
895,1106,1952,6,28,1952,6,28
896,1107,1952,10,16,1952,10,16
897,1108,1952,11,5,1952,11,5
898,1109,1952,10,22,1952,10,22
899,1110,1952,1,3,1952,1,3
900,1111,1952,7,21,1952,7,21
901,1112,1952,8,22,1952,8,22
902,1113,1952,11,4,1952,11,4
903,1115,1953,2,12,1953,2,12
904,1117,1953,8,1,1953,8,1
905,1119,1953,10,21,1953,10,21
906,1120,1953,9,25,1953,9,25
907,1122,1953,6,23,1953,6,23
908,1125,1953,12,25,1953,12,25
909,1127,1953,12,12,1953,12,12
910,1128,1953,3,18,1953,3,18
911,1129,1953,11,1,1953,11,1
912,1131,1954,8,1,1954,8,1
913,1133,1954,10,25,1954,10,25
914,1134,1954,9,26,1954,9,26
915,1136,1954,9,1,1954,9,1
916,1137,1954,5,1,1954,5,1
917,1138,1954,11,1,1954,11,1
918,1139,1954,10,18,1954,10,18
919,1143,1954,7,2,1954,7,2
920,1145,1954,10,1,1954,10,1
921,1148,1955,10,1,1955,10,1
922,1152,1955,9,19,1955,9,19
923,1154,1955,3,4,1955,3,4
924,1155,1955,4,1,1955,4,1
925,1156,1955,1,1,1955,1,1
926,1157,1955,11,1,1955,11,1
927,1158,1955,1,1,1955,1,1
928,1159,1955,8,16,1955,8,16
929,1160,1955,8,30,1955,9,7
930,1161,1956,10,31,1956,10,31
931,1163,1956,2,1,1956,2,1
932,1167,1956,3,16,1956,3,16
933,1168,1956,4,1,1956,4,1
934,1173,1956,3,20,1956,3,20
935,1175,1956,11,25,1956,11,25
936,1176,1957,7,28,1957,7,28
937,1177,1957,4,23,1957,4,23
938,1178,1957,7,2,1957,7,2
939,1179,1957,12,13,1957,12,13
940,1184,1957,8,1,1957,8,1
941,1185,1957,12,25,1957,12,25
942,1186,1957,12,4,1957,12,4
943,1190,1957,1,1,1957,1,1
944,1191,1957,2,20,1957,2,20
945,1192,1957,5,26,1957,5,26
946,1194,1957,6,26,1957,6,26
947,1195,1958,8,16,1958,8,16
948,1196,1958,9,21,1958,9,21
949,1197,1958,9,27,1958,9,27
950,1199,1958,8,1,1958,8,1
951,1200,1958,1,15,1958,1,15
952,1201,1958,1,19,1958,1,19
953,1203,1958,1,1,1958,1,1
954,1204,1959,8,17,1959,8,17
955,1205,1959,9,26,1959,9,26
956,1207,1959,10,1,1959,10,1
957,1209,1959,9,17,1959,9,17
958,1211,1959,8,26,1959,8,26
959,1212,1959,10,27,1959,10,27
960,1213,1959,1,1,1959,1,1
961,1214,1959,1,18,1959,1,18
962,1215,1959,2,26,1959,2,26
963,1216,1959,12,16,1959,12,16
964,1218,1959,12,1,1959,12,1
965,1221,1960,2,29,1960,2,29
966,1222,1960,1,13,1960,1,13
967,1223,1960,5,23,1960,5,23
968,1224,1960,11,10,1960,11,10
969,1225,1960,7,1,1960,7,1
970,1226,1960,8,1,1960,8,1
971,1227,1960,9,1,1960,9,1
972,1228,1960,4,24,1960,4,24
973,1229,1960,9,17,1960,9,17
974,1231,1960,7,10,1960,7,10
975,1233,1960,2,1,1960,2,1
976,1234,1960,10,1,1960,10,1
977,1235,1960,1,18,1960,1,18
978,1237,1960,1,1,1960,1,1
979,1238,1960,4,22,1960,4,22
980,1239,1960,5,24,1960,5,24
981,1240,1960,6,23,1960,6,23
982,1241,1960,10,3,1960,10,3
983,1242,1960,10,8,1960,10,8
984,1244,1960,3,17,1960,3,17
985,1247,1960,9,9,1960,9,9
986,1248,1961,7,1,1961,7,1
987,1249,1961,9,6,1961,9,6
988,1250,1961,10,9,1961,10,9
989,1252,1961,9,16,1961,9,16
990,1253,1961,6,1,1961,6,1
991,1256,1961,11,12,1961,11,12
992,1258,1961,3,13,1961,3,13
993,1259,1961,3,16,1961,3,16
994,1260,1961,9,1,1961,9,1
995,1261,1961,9,11,1961,9,11
996,1262,1962,9,16,1962,9,16
997,1264,1962,9,1,1962,9,1
998,1265,1962,9,1,1962,9,1
999,1266,1962,8,21,1962,8,21
1000,1267,1962,7,1,1962,7,1
1001,1269,1962,5,1,1962,5,1
1002,1270,1962,1,10,1962,1,10
1003,1271,1962,3,1,1962,3,1
1004,1275,1962,10,27,1962,10,27
1005,1278,1963,9,8,1963,9,8
1006,1280,1963,10,9,1963,10,9
1007,1281,1963,10,3,1963,10,3
1008,1283,1963,9,1,1963,9,1
1009,1284,1963,2,1,1963,2,1
1010,1286,1963,6,24,1963,6,24
1011,1287,1963,2,21,1963,2,21
1012,1290,1963,1,1,1963,1,1
1013,1291,1963,5,25,1963,5,25
1014,1294,1963,8,10,1963,8,10
1015,1297,1963,1,1,1964,1,1
1016,1301,1964,1,1,1964,1,1
1017,1302,1964,6,16,1964,6,16
1018,1303,1964,3,27,1964,3,27
1019,1305,1964,10,1,1964,10,1
1020,1306,1964,9,1,1964,9,1
1021,1308,1964,7,18,1964,7,18
1022,1311,1964,5,1,1964,5,1
1023,1312,1964,9,13,1964,9,13
1024,1313,1964,12,22,1964,12,22
1025,1315,1964,7,6,1964,7,6
1026,1316,1964,5,1,1964,5,1
1027,1317,1964,6,12,1964,6,12
1028,1321,1964,6,29,1964,6,29
1029,1322,1964,11,19,1964,11,19
1030,1323,1964,4,4,1964,4,4
1031,1324,1964,12,1,1964,12,1
1032,1325,1964,10,30,1964,10,30
1033,1326,1964,12,31,1964,12,31
1034,1327,1964,5,8,1964,5,8
1035,1328,1964,10,6,1964,10,6
1036,1330,1964,3,10,1964,3,10
1037,1331,1964,1,18,1964,1,18
1038,1332,1964,5,7,1964,5,7
1039,1335,1964,9,9,1964,9,9
1040,1337,1965,7,5,1965,7,5
1041,1338,1965,9,2,1965,9,2
1042,1339,1965,1,13,1965,1,13
1043,1340,1965,6,10,1965,6,10
1044,1341,1965,8,6,1965,8,6
1045,1342,1965,9,10,1965,9,10
1046,1343,1965,7,20,1965,7,20
1047,1344,1965,9,18,1965,9,18
1048,1346,1965,7,15,1965,7,15
1049,1347,1965,11,1,1965,11,1
1050,1348,1965,9,1,1965,9,1
1051,1349,1965,8,21,1965,8,21
1052,1350,1965,10,23,1965,10,23
1053,1351,1965,11,10,1965,11,10
1054,1352,1965,1,1,1965,1,1
1055,1353,1965,12,3,1965,12,3
1056,1356,1965,9,28,1965,9,28
1057,1357,1965,7,12,1965,7,12
1058,1361,1965,5,3,1965,5,3
1059,1365,1965,8,19,1965,8,19
1060,1366,1965,4,11,1965,4,11
1061,1367,1965,4,29,1965,4,29
1062,1368,1965,9,7,1965,9,7
1063,1369,1966,10,17,1966,10,17
1064,1371,1966,9,13,1966,9,13
1065,1373,1966,3,11,1966,3,11
1066,1374,1966,6,28,1966,6,28
1067,1375,1966,9,17,1966,9,17
1068,1376,1966,7,24,1966,7,24
1069,1377,1966,8,25,1966,8,25
1070,1381,1966,10,7,1966,10,7
1071,1383,1966,7,11,1966,7,11
1072,1384,1966,1,1,1967,1,1
1073,1385,1966,6,27,1966,6,27
1074,1386,1966,11,4,1966,11,4
1075,1391,1966,2,20,1966,2,20
1076,1392,1966,1,1,1967,1,1
1077,1393,1966,11,14,1966,11,14
1078,1394,1966,4,26,1966,4,26
1079,1395,1966,3,1,1966,3,1
1080,1396,1966,3,15,1966,3,15
1081,1398,1966,1,29,1966,1,29
1082,1399,1966,7,3,1966,7,3
1083,1400,1966,8,19,1966,8,19
1084,1401,1966,5,30,1966,5,30
1085,1402,1966,3,20,1966,3,20
1086,1403,1966,6,8,1966,6,8
1087,1404,1966,7,1,1966,7,1
1088,1405,1966,7,9,1966,7,9
1089,1406,1967,9,5,1967,9,5
1090,1407,1967,5,11,1967,5,11
1091,1408,1967,7,9,1967,7,9
1092,1409,1967,10,28,1967,10,28
1093,1410,1967,7,7,1967,7,7
1094,1411,1967,8,26,1967,8,26
1095,1412,1967,1,1,1968,1,1
1096,1413,1967,9,7,1967,9,7
1097,1415,1967,10,18,1967,10,18
1098,1417,1967,1,12,1967,1,12
1099,1418,1967,12,20,1967,12,20
1100,1419,1967,5,16,1967,5,16
1101,1420,1967,10,23,1967,10,23
1102,1421,1967,2,1,1967,2,1
1103,1423,1967,12,25,1967,12,25
1104,1424,1967,3,12,1967,3,12
1105,1428,1967,1,1,1967,1,1
1106,1429,1967,7,24,1967,7,24
1107,1431,1967,11,3,1967,11,3
1108,1432,1967,11,26,1967,11,26
1109,1433,1967,11,11,1967,11,11
1110,1434,1967,4,23,1967,4,23
1111,1435,1967,7,22,1967,7,22
1112,1436,1967,10,17,1967,10,17
1113,1437,1967,5,1,1967,5,1
1114,1438,1967,1,1,1967,1,1
1115,1440,1967,9,19,1967,9,19
1116,1441,1968,5,17,1968,5,17
1117,1442,1968,9,25,1968,9,25
1118,1443,1968,8,2,1968,8,2
1119,1444,1968,9,3,1968,9,3
1120,1446,1968,8,1,1968,8,1
1121,1447,1968,10,1,1968,10,1
1122,1448,1968,4,29,1968,4,29
1123,1449,1968,8,31,1968,8,31
1124,1450,1968,10,28,1968,10,28
1125,1451,1968,5,1,1968,5,1
1126,1452,1968,1,15,1968,1,15
1127,1453,1968,11,2,1968,11,2
1128,1455,1968,7,28,1968,7,28
1129,1456,1968,9,1,1968,9,1
1130,1459,1968,10,24,1968,10,24
1131,1460,1968,9,5,1968,9,5
1132,1462,1968,1,1,1968,1,1
1133,1464,1968,5,10,1968,5,10
1134,1466,1968,1,7,1968,1,7
1135,1467,1968,1,19,1968,1,19
1136,1468,1968,1,4,1968,1,4
1137,1469,1968,8,12,1968,8,12
1138,1470,1968,2,10,1968,2,10
1139,1471,1968,10,4,1968,10,4
1140,1472,1968,5,24,1968,5,24
1141,1473,1968,4,14,1968,4,14
1142,1475,1968,6,19,1968,6,19
1143,1476,1968,4,20,1968,4,20
1144,1477,1968,8,17,1968,8,17
1145,1478,1968,11,22,1968,11,22
1146,1479,1968,1,16,1968,1,16
1147,1480,1968,12,11,1968,12,11
1148,1482,1968,12,28,1968,12,28
1149,1483,1968,3,1,1968,3,1
1150,1484,1969,1,1,1975,1,1
1151,1485,1969,1,1,1975,1,1
1152,1486,1969,10,1,1978,10,1
1153,1487,1969,7,22,1969,7,22
1154,1488,1969,10,21,1969,10,21
1155,1489,1969,1,3,1969,1,3
1156,1490,1969,4,4,1969,4,4
1157,1491,1969,1,1,1971,1,1
1158,1492,1969,7,7,1969,7,7
1159,1494,1969,8,6,1969,8,6
1160,1495,1969,9,14,1969,9,14
1161,1496,1969,8,15,1969,8,15
1162,1497,1969,12,25,1969,12,25
1163,1498,1969,2,5,1969,2,5
1164,1499,1969,10,19,1969,10,19
1165,1500,1969,8,14,1969,8,14
1166,1503,1969,1,1,1969,1,1
1167,1504,1969,2,2,1969,2,2
1168,1508,1969,10,1,1969,10,1
1169,1509,1969,5,1,1969,5,1
1170,1510,1969,10,5,1969,10,5
1171,1511,1969,7,21,1969,7,21
1172,1512,1969,9,4,1969,9,4
1173,1515,1969,8,1,1969,8,1
1174,1516,1969,9,24,1969,10,24
1175,1517,1969,3,28,1969,3,28
1176,1518,1969,9,25,1969,9,25
1177,1520,1969,8,17,1969,8,17
1178,1521,1970,5,31,1970,5,31
1179,1522,1970,11,1,1970,11,1
1180,1524,1970,11,19,1970,11,19
1181,1525,1970,9,2,1970,9,2
1182,1526,1970,7,30,1970,7,30
1183,1527,1970,1,27,1970,1,27
1184,1528,1970,12,30,1970,12,30
1185,1529,1970,10,7,1970,10,7
1186,1530,1970,9,11,1970,9,11
1187,1531,1970,7,3,1970,7,3
1188,1532,1970,9,15,1970,9,15
1189,1533,1970,1,22,1970,1,22
1190,1534,1970,2,23,1970,2,23
1191,1535,1970,9,30,1970,9,30
1192,1536,1970,9,8,1970,9,8
1193,1537,1970,8,21,1970,8,21
1194,1538,1970,12,26,1970,12,26
1195,1540,1970,9,27,1970,9,27
1196,1541,1970,8,15,1970,8,15
1197,1543,1970,1,1,1970,1,1
1198,1546,1970,4,7,1970,4,7
1199,1547,1970,8,31,1970,8,31
1200,1548,1970,10,13,1970,10,13
1201,1550,1970,9,4,1970,9,4
1202,1552,1970,9,12,1970,9,12
1203,1554,1970,11,17,1970,11,17
1204,1555,1970,10,1,1970,10,1
1205,1556,1970,5,11,1970,5,11
1206,1557,1970,3,28,1970,3,28
1207,1564,1971,2,6,1971,2,6
1208,1565,1971,8,5,1971,8,5
1209,1567,1971,7,27,1971,7,27
1210,1571,1971,6,16,1971,6,16
1211,1572,1971,1,29,1971,1,29
1212,1573,1971,2,3,1971,2,3
1213,1575,1971,3,18,1971,3,18
1214,1576,1971,2,1,1971,2,1
1215,1577,1971,4,22,1971,4,22
1216,1578,1971,5,24,1971,5,24
1217,1579,1971,10,2,1971,10,2
1218,1580,1971,10,9,1971,10,9
1219,1581,1971,3,21,1971,3,21
1220,1583,1971,1,1,1971,1,1
1221,1586,1971,5,12,1971,5,12
1222,1587,1971,5,22,1971,5,22
1223,1589,1972,10,21,1972,10,21
1224,1590,1972,2,10,1972,2,10
1225,1591,1972,4,10,1972,4,10
1226,1592,1972,2,4,1972,2,4
1227,1593,1972,7,5,1972,7,5
1228,1594,1972,9,16,1972,9,16
1229,1595,1972,7,3,1972,7,3
1230,1597,1972,8,19,1972,8,19
1231,1598,1972,9,13,1972,9,13
1232,1599,1972,2,14,1972,2,14
1233,1600,1972,5,3,1972,5,3
1234,1601,1972,2,17,1972,2,17
1235,1602,1972,6,2,1972,6,2
1236,1603,1972,12,23,1972,12,23
1237,1604,1972,11,12,1972,11,13
1238,1605,1972,8,7,1972,8,7
1239,1607,1972,9,3,1972,9,3
1240,1608,1972,6,19,1972,6,19
1241,1609,1972,3,20,1972,3,20
1242,1610,1972,1,6,1972,1,6
1243,1611,1972,6,23,1972,6,23
1244,1612,1972,12,3,1972,12,3
1245,1613,1972,7,1,1972,7,1
1246,1614,1972,5,1,1972,5,1
1247,1617,1972,1,1,1972,1,1
1248,1619,1972,6,1,1972,6,1
1249,1620,1972,7,22,1972,7,22
1250,1621,1974,12,1,1976,12,1
1251,1622,1973,1,23,1973,2,10
1252,1624,1973,7,14,1973,7,14
1253,1625,1973,10,1,1973,10,1
1254,1626,1973,10,17,1973,10,17
1255,1627,1973,11,1,1973,11,1
1256,1628,1973,1,30,1973,1,30
1257,1629,1973,8,28,1973,8,28
1258,1630,1973,7,8,1973,7,8
1259,1633,1973,11,17,1973,11,17
1260,1634,1973,4,25,1973,4,25
1261,1635,1973,3,17,1973,3,17
1262,1636,1973,10,4,1973,10,4
1263,1637,1973,10,14,1973,10,14
1264,1638,1973,11,20,1973,11,20
1265,1639,1973,9,7,1973,9,7
1266,1642,1973,3,21,1973,3,21
1267,1643,1973,12,1,1973,12,1
1268,1644,1973,8,31,1973,8,31
1269,1645,1974,5,9,1974,5,9
1270,1646,1974,12,28,1974,12,28
1271,1647,1974,10,4,1974,10,4
1272,1648,1974,7,2,1974,7,2
1273,1649,1974,12,20,1974,12,20
1274,1650,1974,4,16,1974,4,16
1275,1651,1974,7,6,1974,7,6
1276,1653,1974,7,11,1974,7,11
1277,1656,1974,6,17,1974,6,17
1278,1657,1974,7,15,1974,7,15
1279,1659,1974,4,25,1974,4,25
1280,1660,1974,6,8,1974,6,8
1281,1661,1974,7,17,1974,7,17
1282,1662,1974,10,10,1974,10,10
1283,1663,1974,10,15,1974,10,15
1284,1664,1974,10,25,1974,10,25
1285,1665,1974,11,4,1974,11,4
1286,1666,1974,11,23,1974,11,23
1287,1668,1974,2,11,1974,2,11
1288,1670,1974,7,10,1974,7,10
1289,1672,1974,8,14,1974,8,14
1290,1673,1974,11,19,1974,11,19
1291,1675,1974,4,2,1974,4,5
1292,1677,1975,8,1,1975,8,1
1293,1678,1975,9,1,1975,9,1
1294,1679,1975,10,22,1975,10,22
1295,1680,1975,4,21,1975,4,21
1296,1683,1975,8,15,1975,8,15
1297,1684,1975,1,1,1975,1,1
1298,1686,1975,1,1,1975,1,1
1299,1687,1975,10,24,1975,10,24
1300,1689,1975,1,25,1975,1,25
1301,1691,1975,2,6,1975,2,6
1302,1692,1975,3,7,1975,3,7
1303,1695,1975,1,22,1975,1,22
1304,1696,1975,3,3,1975,3,3
1305,1700,1975,7,21,1975,7,21
1306,1701,1975,6,21,1975,6,21
1307,1702,1975,1,3,1975,1,3
1308,1703,1975,9,6,1975,9,6
1309,1704,1975,9,16,1975,9,16
1310,1705,1976,8,17,1976,8,17
1311,1706,1976,1,1,1977,1,1
1312,1707,1976,11,6,1976,11,6
1313,1708,1976,1,13,1976,1,13
1314,1709,1976,5,6,1976,5,6
1315,1710,1976,9,9,1976,9,9
1316,1712,1976,7,1,1976,7,1
1317,1713,1976,8,7,1976,8,7
1318,1714,1976,1,10,1976,1,10
1319,1715,1976,10,1,1976,10,1
1320,1716,1976,7,15,1976,7,15
1321,1717,1978,1,1,1978,1,1
1322,1720,1976,1,16,1976,1,16
1323,1723,1976,6,4,1976,6,4
1324,1724,1976,1,15,1976,1,15
1325,1725,1976,12,20,1976,12,20
1326,1726,1976,8,2,1976,8,2
1327,1727,1976,9,3,1976,9,3
1328,1728,1976,1,25,1976,1,25
1329,1729,1976,11,30,1976,11,30
1330,1730,1976,5,17,1976,5,17
1331,1731,1976,6,22,1976,6,22
1332,1732,1976,12,2,1976,12,2
1333,1737,1976,3,25,1976,3,25
1334,1738,1976,8,19,1976,8,19
1335,1739,1976,11,24,1976,11,24
1336,1740,1976,9,12,1976,9,12
1337,1741,1976,2,1,1976,2,1
1338,1742,1977,4,21,1977,4,21
1339,1744,1977,3,22,1977,3,22
1340,1745,1977,4,7,1977,4,7
1341,1746,1977,5,26,1977,5,26
1342,1747,1977,12,10,1977,12,10
1343,1748,1977,12,20,1977,12,20
1344,1752,1977,8,7,1977,8,7
1345,1753,1977,7,31,1977,7,31
1346,1754,1977,9,12,1977,9,12
1347,1756,1977,4,1,1977,4,1
1348,1757,1977,8,6,1977,8,6
1349,1767,1977,2,1,1977,2,1
1350,1768,1977,9,2,1977,9,2
1351,1770,1977,10,22,1977,10,22
1352,1773,1977,1,19,1977,1,19
1353,1775,1977,6,12,1977,6,12
1354,1778,1977,11,17,1977,11,17
1355,1779,1977,4,6,1977,4,6
1356,1780,1977,3,19,1977,3,19
1357,1781,1977,9,15,1977,9,15
1358,1782,1977,11,14,1977,11,14
1359,1783,1977,7,16,1977,7,16
1360,1784,1977,8,17,1977,8,17
1361,1788,1977,7,18,1977,7,18
1362,1791,1977,2,22,1977,2,22
1363,1792,1977,8,4,1977,8,4
1364,1793,1977,4,8,1977,4,8
1365,1798,1977,11,30,1977,11,30
1366,1801,1977,5,20,1977,5,20
1367,1804,1977,12,27,1977,12,27
1368,1806,1977,3,25,1977,3,25
1369,1808,1977,7,25,1977,7,25
1370,1809,1977,6,10,1977,6,10
1371,1814,1977,7,22,1977,7,22
1372,1817,1978,1,14,1978,1,14
1373,1820,1978,9,1,1978,9,1
1374,1821,1978,9,16,1978,9,16
1375,1823,1978,6,25,1978,6,25
1376,1825,1978,6,12,1978,6,12
1377,1826,1978,9,15,1978,9,15
1378,1833,1978,11,1,1978,11,1
1379,1835,1978,3,1,1978,3,1
1380,1836,1978,5,17,1978,5,17
1381,1838,1978,3,22,1978,3,22
1382,1843,1978,4,22,1978,4,22
1383,1844,1978,10,9,1978,10,9
1384,1845,1978,10,26,1978,10,26
1385,1853,1978,2,5,1978,2,5
1386,1854,1902,5,7,1902,5,7
1387,1857,1927,4,1,1927,4,1
1388,1858,1933,1,1,1937,1,1
1389,1859,1936,3,1,1936,3,1
1390,1860,1937,1,1,1937,1,1
1391,1861,1940,2,8,1940,2,8
1392,1862,1941,1,11,1941,1,11
1393,1864,1945,2,1,1945,2,1
1394,1865,1945,4,1,1945,4,1
1395,1866,1945,11,1,1945,11,1
1396,1867,1946,1,1,1946,1,1
1397,1868,1947,4,1,1947,4,1
1398,1869,1947,6,1,1947,6,1
1399,1870,1947,12,1,1947,12,1
1400,1871,1948,3,1,1948,3,1
1401,1873,1949,1,1,1949,1,1
1402,1874,1949,3,1,1949,3,1
1403,1875,1950,8,3,1950,8,3
1404,1877,1950,1,1,1950,1,1
1405,1878,1950,2,1,1950,2,1
1406,1881,1951,12,24,1951,12,24
1407,1882,1952,3,21,1952,3,21
1408,1883,1952,2,1,1952,2,1
1409,1884,1952,11,1,1952,11,1
1410,1885,1953,1,1,1953,1,1
1411,1886,1953,4,1,1953,4,1
1412,1887,1953,5,1,1953,5,1
1413,1888,1953,6,8,1953,6,8
1414,1889,1953,12,1,1953,12,1
1415,1890,1953,9,26,1953,9,26
1416,1892,1955,5,1,1955,5,1
1417,1894,1955,9,23,1955,9,23
1418,1898,1956,11,1,1956,11,1
1419,1899,1957,3,1,1957,3,1
1420,1900,1957,5,1,1957,5,1
1421,1901,1958,3,1,1958,3,1
1422,1903,1958,11,1,1958,11,1
1423,1904,1959,1,1,1959,1,1
1424,1905,1959,12,28,1959,12,28
1425,1906,1959,5,1,1959,5,1
1426,1907,1961,2,1,1961,2,1
1427,1908,1962,3,6,1962,3,6
1428,1910,1962,12,1,1962,12,1
1429,1913,1963,7,26,1963,7,26
1430,1914,1964,12,1,1964,12,1
1431,1916,1964,6,1,1964,6,1
1432,1917,1964,9,1,1964,11,1
1433,1920,1964,6,13,1964,6,13
1434,1921,1964,10,28,1964,10,28
1435,1922,1964,1,1,1964,1,1
1436,1923,1965,2,5,1965,2,5
1437,1924,1965,5,9,1965,5,9
1438,1927,1966,11,1,1966,11,1
1439,1928,1966,9,20,1966,9,20
1440,1932,1967,7,28,1967,7,28
1441,1935,1967,4,1,1967,4,1
1442,1936,1967,12,1,1967,12,1
1443,1937,1967,9,8,1967,9,8
1444,1944,1968,11,3,1968,11,3
1445,1945,1968,9,1,1968,9,1
1446,1946,1968,3,8,1968,3,8
1447,1950,1969,2,1,1969,2,1
1448,1954,1969,10,26,1969,10,26
1449,1955,1969,9,29,1969,9,29
1450,1956,1970,10,26,1970,10,26
1451,1959,1971,10,17,1971,10,17
1452,1961,1971,5,1,1971,5,1
1453,1962,1971,10,23,1971,10,23
1454,1963,1972,6,9,1972,6,9
1455,1964,1972,1,18,1972,1,18
1456,1965,1972,2,2,1972,2,2
1457,1966,1972,4,17,1972,4,17
1458,1967,1972,12,1,1972,12,1
1459,1972,1973,5,1,1973,5,1
1460,1973,1973,11,10,1973,11,10
1461,1974,1973,8,4,1973,8,4
1462,1977,1974,2,10,1974,2,10
1463,1978,1975,5,6,1975,5,6
1464,1981,1975,3,5,1975,3,5
1465,1982,1975,1,1,1975,1,1
1466,1983,1975,8,24,1975,8,24
1467,1984,1975,12,24,1975,12,24
1468,1985,1976,7,31,1976,7,31
1469,1988,1977,4,1,1977,4,1
1470,1990,1977,10,18,1977,10,18
1471,1992,1977,1,20,1977,1,20
1472,1996,1977,1,10,1977,1,10
1473,2004,1978,12,1,1978,12,1
1474,2009,1978,7,28,1978,7,28
1475,2010,1978,8,23,1978,8,23
1476,2011,1978,9,22,1978,9,22
1477,2012,1978,6,2,1978,6,2
1478,2013,1979,10,9,1979,10,9
1479,2014,1979,12,12,1979,12,12
